ShiftId,SyntheticStaffId,ShiftDate,ShiftType,TeamCode,StartTime,EndTime,IsBankShift,UrgentCareFlag
RF-SH-00010933,DRH-STF-0018,2025-11-21,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00010934,DRH-STF-0091,2025-11-17,planned,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00010935,DRH-STF-0116,2025-11-26,worked,MH-CRHT,07:00,21:00,N,N
RF-SH-00010936,DRH-STF-0132,2025-11-22,planned,MH-ACCESS,08:00,21:00,N,N
RF-SH-00010937,DRH-STF-0104,2025-11-16,worked,IUCS-CTR,07:00,18:00,N,Y
RF-SH-00010938,DRH-STF-0093,2025-11-04,planned,IUCS-CTR,08:00,19:00,Y,Y
RF-SH-00010939,DRH-STF-0133,2025-11-18,worked,PAL-HOME,08:00,19:00,N,N
RF-SH-00010940,DRH-STF-0081,2025-11-03,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00010941,DRH-STF-0107,2025-11-04,planned,MH-CRHT,07:00,18:00,N,N
RF-SH-00010942,DRH-STF-0122,2025-11-18,planned,MH-CRHT,08:00,20:00,N,N
RF-SH-00010943,DRH-STF-0051,2025-11-14,worked,PAL-HOME,07:00,16:00,N,N
RF-SH-00010944,DRH-STF-0029,2025-11-29,planned,MH-CRHT,07:00,19:00,N,N
RF-SH-00010945,DRH-STF-0021,2025-11-14,planned,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00010946,DRH-STF-0023,2025-11-30,worked,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00010947,DRH-STF-0144,2025-11-05,planned,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00010948,DRH-STF-0038,2025-11-26,planned,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00010949,DRH-STF-0121,2025-11-01,worked,DENT-UC,09:00,19:00,N,N
RF-SH-00010950,DRH-STF-0047,2025-11-29,worked,PAL-HOME,09:00,19:00,Y,N
RF-SH-00010951,DRH-STF-0113,2025-11-29,worked,MH-ACCESS,09:00,20:00,N,N
RF-SH-00010952,DRH-STF-0085,2025-11-10,planned,MH-ACCESS,09:00,19:00,Y,N
RF-SH-00010953,DRH-STF-0031,2025-11-08,planned,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00010954,DRH-STF-0010,2025-11-25,planned,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00010955,DRH-STF-0097,2025-11-26,worked,MH-ACCESS,08:00,16:00,N,N
RF-SH-00010956,DRH-STF-0087,2025-11-12,planned,PAL-HOME,07:00,21:00,N,N
RF-SH-00010957,DRH-STF-0031,2025-11-28,planned,IUCS-CTR,07:00,20:00,N,Y
RF-SH-00010958,DRH-STF-0114,2025-11-02,worked,IUCS-CTR,08:00,18:00,N,Y
RF-SH-00010959,DRH-STF-0095,2025-11-24,planned,PAL-HOME,09:00,16:00,N,N
RF-SH-00010960,DRH-STF-0074,2025-11-30,worked,MH-ACCESS,08:00,19:00,N,N
RF-SH-00010961,DRH-STF-0094,2025-11-07,worked,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00010962,DRH-STF-0041,2025-11-12,planned,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00010963,DRH-STF-0003,2025-11-08,worked,DENT-UC,08:00,17:00,N,N
RF-SH-00010964,DRH-STF-0140,2025-11-05,planned,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00010965,DRH-STF-0088,2025-11-08,worked,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00010966,DRH-STF-0130,2025-11-20,worked,IUCS-HUB,08:00,16:00,Y,Y
RF-SH-00010967,DRH-STF-0035,2025-11-25,planned,IUCS-HUB,07:00,16:00,Y,Y
RF-SH-00010968,DRH-STF-0133,2025-11-23,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00010969,DRH-STF-0006,2025-11-28,planned,PAL-HOME,09:00,19:00,N,N
RF-SH-00010970,DRH-STF-0139,2025-11-29,worked,MH-CRHT,07:00,21:00,N,N
RF-SH-00010971,DRH-STF-0107,2025-11-29,planned,MH-CRHT,07:00,17:00,N,N
RF-SH-00010972,DRH-STF-0012,2025-11-05,worked,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00010973,DRH-STF-0123,2025-11-01,planned,MH-CRHT,08:00,18:00,N,N
RF-SH-00010974,DRH-STF-0130,2025-11-03,worked,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00010975,DRH-STF-0057,2025-11-17,planned,MH-ACCESS,08:00,17:00,N,N
RF-SH-00010976,DRH-STF-0006,2025-11-15,planned,PAL-HOME,07:00,17:00,N,N
RF-SH-00010977,DRH-STF-0076,2025-11-05,planned,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00010978,DRH-STF-0068,2025-11-21,planned,MH-ACCESS,08:00,19:00,N,N
RF-SH-00010979,DRH-STF-0080,2025-11-15,worked,MH-CRHT,09:00,21:00,N,N
RF-SH-00010980,DRH-STF-0046,2025-11-03,planned,MH-CRHT,08:00,18:00,N,N
RF-SH-00010981,DRH-STF-0002,2025-11-23,worked,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00010982,DRH-STF-0016,2025-11-24,planned,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00010983,DRH-STF-0017,2025-11-10,planned,DENT-UC,08:00,19:00,N,N
RF-SH-00010984,DRH-STF-0039,2025-11-04,worked,MH-CRHT,09:00,18:00,N,N
RF-SH-00010985,DRH-STF-0019,2025-11-03,worked,MH-CRHT,08:00,16:00,N,N
RF-SH-00010986,DRH-STF-0106,2025-11-06,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00010987,DRH-STF-0113,2025-11-10,worked,MH-ACCESS,08:00,17:00,N,N
RF-SH-00010988,DRH-STF-0027,2025-11-30,worked,DENT-UC,07:00,20:00,N,N
RF-SH-00010989,DRH-STF-0140,2025-11-11,planned,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00010990,DRH-STF-0006,2025-11-07,planned,PAL-HOME,07:00,21:00,N,N
RF-SH-00010991,DRH-STF-0108,2025-11-12,planned,MH-CRHT,07:00,21:00,N,N
RF-SH-00010992,DRH-STF-0030,2025-11-07,planned,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00010993,DRH-STF-0054,2025-11-26,planned,MH-CRHT,07:00,18:00,Y,N
RF-SH-00010994,DRH-STF-0008,2025-11-19,planned,MH-CRHT,07:00,17:00,N,N
RF-SH-00010995,DRH-STF-0016,2025-11-16,worked,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00010996,DRH-STF-0082,2025-11-23,worked,MH-ACCESS,08:00,17:00,N,N
RF-SH-00010997,DRH-STF-0040,2025-11-10,worked,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00010998,DRH-STF-0047,2025-11-27,worked,PAL-HOME,07:00,21:00,N,N
RF-SH-00010999,DRH-STF-0061,2025-11-26,worked,MH-CRHT,09:00,17:00,N,N
RF-SH-00011000,DRH-STF-0094,2025-11-08,planned,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00011001,DRH-STF-0017,2025-11-20,planned,DENT-UC,09:00,17:00,N,N
RF-SH-00011002,DRH-STF-0129,2025-11-13,worked,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00011003,DRH-STF-0091,2025-11-29,worked,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00011004,DRH-STF-0143,2025-11-26,worked,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00011005,DRH-STF-0127,2025-11-09,planned,PAL-HOME,09:00,17:00,N,N
RF-SH-00011006,DRH-STF-0144,2025-11-28,planned,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00011007,DRH-STF-0054,2025-11-03,planned,MH-CRHT,09:00,17:00,N,N
RF-SH-00011008,DRH-STF-0130,2025-11-30,planned,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00011009,DRH-STF-0003,2025-11-07,planned,DENT-UC,07:00,16:00,N,N
RF-SH-00011010,DRH-STF-0021,2025-11-29,worked,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00011011,DRH-STF-0092,2025-11-16,worked,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00011012,DRH-STF-0106,2025-11-11,planned,PAL-HOME,08:00,19:00,N,N
RF-SH-00011013,DRH-STF-0122,2025-11-24,planned,MH-CRHT,08:00,20:00,N,N
RF-SH-00011014,DRH-STF-0145,2025-11-22,planned,MH-CRHT,07:00,19:00,Y,N
RF-SH-00011015,DRH-STF-0065,2025-11-16,worked,PAL-HOME,09:00,21:00,Y,N
RF-SH-00011016,DRH-STF-0139,2025-11-10,planned,MH-CRHT,07:00,16:00,N,N
RF-SH-00011017,DRH-STF-0012,2025-11-13,worked,IUCS-HUB,08:00,20:00,N,Y
RF-SH-00011018,DRH-STF-0002,2025-11-24,worked,IUCS-HUB,07:00,20:00,Y,Y
RF-SH-00011019,DRH-STF-0057,2025-11-25,worked,MH-ACCESS,09:00,21:00,Y,N
RF-SH-00011020,DRH-STF-0063,2025-11-20,worked,DENT-UC,08:00,18:00,N,N
RF-SH-00011021,DRH-STF-0046,2025-11-22,planned,MH-CRHT,08:00,19:00,Y,N
RF-SH-00011022,DRH-STF-0124,2025-11-09,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00011023,DRH-STF-0077,2025-11-16,worked,MH-ACCESS,09:00,18:00,N,N
RF-SH-00011024,DRH-STF-0140,2025-11-04,planned,IUCS-CTR,08:00,19:00,N,Y
RF-SH-00011025,DRH-STF-0028,2025-11-19,worked,DENT-UC,09:00,18:00,N,N
RF-SH-00011026,DRH-STF-0035,2025-11-03,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00011027,DRH-STF-0033,2025-11-19,planned,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00011028,DRH-STF-0082,2025-11-18,planned,MH-ACCESS,08:00,18:00,N,N
RF-SH-00011029,DRH-STF-0007,2025-11-11,planned,DENT-UC,09:00,18:00,N,N
RF-SH-00011030,DRH-STF-0106,2025-11-25,worked,PAL-HOME,08:00,18:00,N,N
RF-SH-00011031,DRH-STF-0128,2025-11-09,planned,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00011032,DRH-STF-0053,2025-11-17,worked,IUCS-CTR,09:00,20:00,Y,Y
RF-SH-00011033,DRH-STF-0114,2025-11-13,worked,IUCS-CTR,07:00,18:00,N,Y
RF-SH-00011034,DRH-STF-0023,2025-11-08,planned,IUCS-CTR,08:00,17:00,N,Y
RF-SH-00011035,DRH-STF-0071,2025-11-13,planned,PAL-HOME,09:00,16:00,N,N
RF-SH-00011036,DRH-STF-0067,2025-11-30,worked,PAL-HOME,08:00,20:00,N,N
RF-SH-00011037,DRH-STF-0110,2025-11-16,worked,MH-CRHT,09:00,16:00,N,N
RF-SH-00011038,DRH-STF-0145,2025-11-12,planned,MH-CRHT,08:00,21:00,N,N
RF-SH-00011039,DRH-STF-0126,2025-11-19,worked,IUCS-CTR,08:00,17:00,N,Y
RF-SH-00011040,DRH-STF-0113,2025-11-09,worked,MH-ACCESS,09:00,19:00,Y,N
RF-SH-00011041,DRH-STF-0082,2025-11-16,worked,MH-ACCESS,08:00,17:00,N,N
RF-SH-00011042,DRH-STF-0056,2025-11-30,planned,PAL-HOME,07:00,16:00,Y,N
RF-SH-00011043,DRH-STF-0011,2025-11-11,planned,PAL-HOME,07:00,17:00,N,N
RF-SH-00011044,DRH-STF-0096,2025-11-29,worked,PAL-HOME,07:00,19:00,N,N
RF-SH-00011045,DRH-STF-0116,2025-11-20,worked,MH-CRHT,09:00,18:00,N,N
RF-SH-00011046,DRH-STF-0114,2025-11-12,worked,IUCS-CTR,09:00,18:00,N,Y
RF-SH-00011047,DRH-STF-0140,2025-11-07,worked,IUCS-CTR,07:00,17:00,N,Y
RF-SH-00011048,DRH-STF-0029,2025-11-28,planned,MH-CRHT,08:00,17:00,Y,N
RF-SH-00011049,DRH-STF-0017,2025-11-20,worked,DENT-UC,07:00,18:00,N,N
RF-SH-00011050,DRH-STF-0005,2025-11-04,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00011051,DRH-STF-0040,2025-11-16,worked,IUCS-CTR,07:00,21:00,N,Y
RF-SH-00011052,DRH-STF-0040,2025-11-07,worked,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00011053,DRH-STF-0053,2025-11-09,worked,IUCS-CTR,07:00,16:00,N,Y
RF-SH-00011054,DRH-STF-0108,2025-11-03,worked,MH-CRHT,07:00,17:00,Y,N
RF-SH-00011055,DRH-STF-0081,2025-11-06,planned,PAL-HOME,07:00,16:00,N,N
RF-SH-00011056,DRH-STF-0079,2025-11-28,worked,DENT-UC,09:00,16:00,N,N
RF-SH-00011057,DRH-STF-0079,2025-11-07,worked,DENT-UC,07:00,19:00,N,N
RF-SH-00011058,DRH-STF-0023,2025-11-01,planned,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00011059,DRH-STF-0029,2025-11-30,planned,MH-CRHT,07:00,18:00,N,N
RF-SH-00011060,DRH-STF-0118,2025-11-22,worked,IUCS-CTR,07:00,21:00,N,Y
RF-SH-00011061,DRH-STF-0104,2025-11-06,worked,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00011062,DRH-STF-0006,2025-11-19,planned,PAL-HOME,09:00,20:00,N,N
RF-SH-00011063,DRH-STF-0061,2025-11-23,worked,MH-CRHT,07:00,18:00,N,N
RF-SH-00011064,DRH-STF-0097,2025-11-08,planned,MH-ACCESS,07:00,21:00,N,N
RF-SH-00011065,DRH-STF-0127,2025-11-01,worked,PAL-HOME,08:00,19:00,N,N
RF-SH-00011066,DRH-STF-0052,2025-11-27,planned,IUCS-CTR,07:00,20:00,N,Y
RF-SH-00011067,DRH-STF-0071,2025-11-03,planned,PAL-HOME,09:00,16:00,Y,N
RF-SH-00011068,DRH-STF-0047,2025-11-14,planned,PAL-HOME,07:00,21:00,N,N
RF-SH-00011069,DRH-STF-0036,2025-11-17,planned,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00011070,DRH-STF-0013,2025-11-17,planned,MH-CRHT,09:00,16:00,N,N
RF-SH-00011071,DRH-STF-0077,2025-11-29,planned,MH-ACCESS,08:00,18:00,N,N
RF-SH-00011072,DRH-STF-0065,2025-11-20,worked,PAL-HOME,08:00,18:00,N,N
RF-SH-00011073,DRH-STF-0118,2025-11-14,worked,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00011074,DRH-STF-0114,2025-11-14,worked,IUCS-CTR,07:00,19:00,N,Y
RF-SH-00011075,DRH-STF-0012,2025-11-02,planned,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00011076,DRH-STF-0011,2025-11-30,worked,PAL-HOME,07:00,21:00,N,N
RF-SH-00011077,DRH-STF-0028,2025-11-09,worked,DENT-UC,09:00,19:00,N,N
RF-SH-00011078,DRH-STF-0112,2025-11-25,worked,IUCS-HUB,08:00,20:00,N,Y
RF-SH-00011079,DRH-STF-0071,2025-11-12,worked,PAL-HOME,07:00,16:00,N,N
RF-SH-00011080,DRH-STF-0046,2025-11-26,planned,MH-CRHT,09:00,19:00,Y,N
RF-SH-00011081,DRH-STF-0121,2025-11-11,worked,DENT-UC,08:00,18:00,N,N
RF-SH-00011082,DRH-STF-0106,2025-11-09,planned,PAL-HOME,07:00,19:00,N,N
RF-SH-00011083,DRH-STF-0141,2025-11-12,worked,PAL-HOME,07:00,17:00,N,N
RF-SH-00011084,DRH-STF-0123,2025-11-14,worked,MH-CRHT,09:00,16:00,N,N
RF-SH-00011085,DRH-STF-0105,2025-11-19,worked,MH-ACCESS,09:00,20:00,N,N
RF-SH-00011086,DRH-STF-0077,2025-11-11,planned,MH-ACCESS,09:00,17:00,N,N
RF-SH-00011087,DRH-STF-0143,2025-11-16,planned,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00011088,DRH-STF-0133,2025-11-02,worked,PAL-HOME,08:00,17:00,N,N
RF-SH-00011089,DRH-STF-0023,2025-11-28,worked,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00011090,DRH-STF-0023,2025-11-11,worked,IUCS-CTR,08:00,19:00,N,Y
RF-SH-00011091,DRH-STF-0032,2025-11-20,planned,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00011092,DRH-STF-0097,2025-11-08,worked,MH-ACCESS,07:00,18:00,N,N
RF-SH-00011093,DRH-STF-0126,2025-11-21,worked,IUCS-CTR,07:00,18:00,Y,Y
RF-SH-00011094,DRH-STF-0131,2025-11-06,worked,MH-ACCESS,08:00,18:00,N,N
RF-SH-00011095,DRH-STF-0141,2025-11-14,worked,PAL-HOME,07:00,16:00,N,N
RF-SH-00011096,DRH-STF-0115,2025-11-07,worked,MH-ACCESS,09:00,20:00,N,N
RF-SH-00011097,DRH-STF-0035,2025-11-29,worked,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00011098,DRH-STF-0087,2025-11-21,planned,PAL-HOME,07:00,19:00,N,N
RF-SH-00011099,DRH-STF-0066,2025-11-01,planned,MH-CRHT,08:00,21:00,N,N
RF-SH-00011100,DRH-STF-0061,2025-11-19,planned,MH-CRHT,08:00,16:00,N,N
RF-SH-00011101,DRH-STF-0078,2025-11-01,worked,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00011102,DRH-STF-0045,2025-11-15,planned,DENT-UC,07:00,19:00,Y,N
RF-SH-00011103,DRH-STF-0013,2025-11-21,planned,MH-CRHT,08:00,17:00,Y,N
RF-SH-00011104,DRH-STF-0137,2025-11-07,planned,MH-ACCESS,07:00,16:00,N,N
RF-SH-00011105,DRH-STF-0125,2025-11-06,planned,DENT-UC,07:00,19:00,N,N
RF-SH-00011106,DRH-STF-0122,2025-11-26,planned,MH-CRHT,07:00,16:00,N,N
RF-SH-00011107,DRH-STF-0097,2025-11-08,worked,MH-ACCESS,08:00,20:00,N,N
RF-SH-00011108,DRH-STF-0029,2025-11-15,worked,MH-CRHT,09:00,21:00,N,N
RF-SH-00011109,DRH-STF-0049,2025-11-30,planned,PAL-HOME,07:00,18:00,N,N
RF-SH-00011110,DRH-STF-0085,2025-11-08,worked,MH-ACCESS,07:00,18:00,N,N
RF-SH-00011111,DRH-STF-0076,2025-11-16,worked,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00011112,DRH-STF-0108,2025-11-20,planned,MH-CRHT,08:00,19:00,N,N
RF-SH-00011113,DRH-STF-0127,2025-11-13,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00011114,DRH-STF-0029,2025-11-26,planned,MH-CRHT,07:00,17:00,N,N
RF-SH-00011115,DRH-STF-0084,2025-11-20,planned,DENT-UC,08:00,17:00,Y,N
RF-SH-00011116,DRH-STF-0119,2025-11-15,worked,IUCS-HUB,09:00,18:00,Y,Y
RF-SH-00011117,DRH-STF-0018,2025-11-18,worked,PAL-HOME,09:00,17:00,N,N
RF-SH-00011118,DRH-STF-0004,2025-11-10,worked,IUCS-HUB,08:00,21:00,N,Y
RF-SH-00011119,DRH-STF-0017,2025-11-17,planned,DENT-UC,08:00,21:00,N,N
RF-SH-00011120,DRH-STF-0101,2025-11-13,worked,MH-CRHT,09:00,21:00,N,N
RF-SH-00011121,DRH-STF-0124,2025-11-18,planned,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00011122,DRH-STF-0079,2025-11-18,worked,DENT-UC,08:00,21:00,N,N
RF-SH-00011123,DRH-STF-0072,2025-11-15,worked,PAL-HOME,09:00,16:00,N,N
RF-SH-00011124,DRH-STF-0001,2025-11-13,planned,IUCS-HUB,08:00,16:00,Y,Y
RF-SH-00011125,DRH-STF-0128,2025-11-03,planned,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00011126,DRH-STF-0069,2025-11-22,planned,MH-CRHT,08:00,16:00,N,N
RF-SH-00011127,DRH-STF-0069,2025-11-05,planned,MH-CRHT,09:00,18:00,N,N
RF-SH-00011128,DRH-STF-0092,2025-11-10,worked,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00011129,DRH-STF-0092,2025-11-19,planned,IUCS-CTR,08:00,18:00,N,Y
RF-SH-00011130,DRH-STF-0055,2025-11-21,worked,PAL-HOME,08:00,17:00,N,N
RF-SH-00011131,DRH-STF-0032,2025-11-15,planned,IUCS-HUB,08:00,21:00,N,Y
RF-SH-00011132,DRH-STF-0060,2025-11-12,worked,IUCS-CTR,08:00,16:00,N,Y
RF-SH-00011133,DRH-STF-0095,2025-11-22,worked,PAL-HOME,07:00,19:00,N,N
RF-SH-00011134,DRH-STF-0003,2025-11-11,planned,DENT-UC,07:00,20:00,N,N
RF-SH-00011135,DRH-STF-0005,2025-11-07,planned,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00011136,DRH-STF-0040,2025-11-05,worked,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00011137,DRH-STF-0005,2025-11-21,planned,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00011138,DRH-STF-0108,2025-11-22,planned,MH-CRHT,07:00,16:00,N,N
RF-SH-00011139,DRH-STF-0083,2025-11-05,planned,MH-ACCESS,08:00,20:00,N,N
RF-SH-00011140,DRH-STF-0127,2025-11-21,planned,PAL-HOME,09:00,18:00,N,N
RF-SH-00011141,DRH-STF-0034,2025-11-16,worked,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00011142,DRH-STF-0129,2025-11-08,planned,IUCS-HUB,09:00,16:00,Y,Y
RF-SH-00011143,DRH-STF-0002,2025-11-25,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00011144,DRH-STF-0122,2025-11-15,worked,MH-CRHT,08:00,21:00,N,N
RF-SH-00011145,DRH-STF-0121,2025-11-22,planned,DENT-UC,09:00,16:00,N,N
RF-SH-00011146,DRH-STF-0025,2025-11-16,planned,DENT-UC,09:00,19:00,N,N
RF-SH-00011147,DRH-STF-0079,2025-11-22,worked,DENT-UC,09:00,18:00,N,N
RF-SH-00011148,DRH-STF-0016,2025-11-28,worked,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00011149,DRH-STF-0087,2025-11-30,planned,PAL-HOME,08:00,18:00,Y,N
RF-SH-00011150,DRH-STF-0100,2025-11-24,planned,MH-ACCESS,07:00,16:00,Y,N
RF-SH-00011151,DRH-STF-0084,2025-11-11,worked,DENT-UC,07:00,16:00,N,N
RF-SH-00011152,DRH-STF-0014,2025-11-24,planned,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00011153,DRH-STF-0027,2025-11-21,worked,DENT-UC,09:00,21:00,N,N
RF-SH-00011154,DRH-STF-0141,2025-11-09,planned,PAL-HOME,07:00,16:00,N,N
RF-SH-00011155,DRH-STF-0064,2025-11-08,planned,MH-ACCESS,08:00,18:00,Y,N
RF-SH-00011156,DRH-STF-0086,2025-11-28,planned,MH-ACCESS,09:00,21:00,N,N
RF-SH-00011157,DRH-STF-0069,2025-11-01,planned,MH-CRHT,07:00,19:00,N,N
RF-SH-00011158,DRH-STF-0059,2025-11-06,worked,IUCS-HUB,09:00,18:00,Y,Y
RF-SH-00011159,DRH-STF-0081,2025-11-21,planned,PAL-HOME,07:00,16:00,N,N
RF-SH-00011160,DRH-STF-0014,2025-11-12,planned,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00011161,DRH-STF-0138,2025-11-12,worked,DENT-UC,08:00,18:00,N,N
RF-SH-00011162,DRH-STF-0127,2025-11-20,worked,PAL-HOME,07:00,16:00,N,N
RF-SH-00011163,DRH-STF-0089,2025-11-23,planned,MH-CRHT,09:00,17:00,N,N
RF-SH-00011164,DRH-STF-0009,2025-11-01,worked,MH-CRHT,07:00,18:00,N,N
RF-SH-00011165,DRH-STF-0099,2025-11-02,worked,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00011166,DRH-STF-0104,2025-11-14,planned,IUCS-CTR,08:00,18:00,N,Y
RF-SH-00011167,DRH-STF-0015,2025-11-26,planned,MH-ACCESS,09:00,18:00,N,N
RF-SH-00011168,DRH-STF-0098,2025-11-04,worked,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00011169,DRH-STF-0134,2025-11-30,planned,MH-ACCESS,09:00,16:00,N,N
RF-SH-00011170,DRH-STF-0014,2025-11-23,worked,IUCS-CTR,09:00,18:00,N,Y
RF-SH-00011171,DRH-STF-0134,2025-11-25,planned,MH-ACCESS,07:00,18:00,N,N
RF-SH-00011172,DRH-STF-0009,2025-11-06,worked,MH-CRHT,08:00,16:00,N,N
RF-SH-00011173,DRH-STF-0025,2025-11-23,planned,DENT-UC,08:00,19:00,Y,N
RF-SH-00011174,DRH-STF-0120,2025-11-28,worked,MH-CRHT,08:00,19:00,N,N
RF-SH-00011175,DRH-STF-0132,2025-11-26,planned,MH-ACCESS,08:00,17:00,N,N
RF-SH-00011176,DRH-STF-0054,2025-11-28,worked,MH-CRHT,09:00,17:00,N,N
RF-SH-00011177,DRH-STF-0110,2025-11-18,planned,MH-CRHT,08:00,18:00,N,N
RF-SH-00011178,DRH-STF-0040,2025-11-06,worked,IUCS-CTR,09:00,18:00,Y,Y
RF-SH-00011179,DRH-STF-0013,2025-11-03,planned,MH-CRHT,07:00,16:00,N,N
RF-SH-00011180,DRH-STF-0126,2025-11-16,planned,IUCS-CTR,07:00,18:00,N,Y
RF-SH-00011181,DRH-STF-0014,2025-11-21,planned,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00011182,DRH-STF-0067,2025-11-01,worked,PAL-HOME,07:00,16:00,N,N
RF-SH-00011183,DRH-STF-0121,2025-11-09,planned,DENT-UC,08:00,20:00,N,N
RF-SH-00011184,DRH-STF-0138,2025-11-10,planned,DENT-UC,08:00,18:00,N,N
RF-SH-00011185,DRH-STF-0058,2025-11-02,worked,PAL-HOME,08:00,18:00,N,N
RF-SH-00011186,DRH-STF-0070,2025-11-22,planned,MH-ACCESS,08:00,21:00,N,N
RF-SH-00011187,DRH-STF-0005,2025-11-05,planned,IUCS-HUB,08:00,21:00,Y,Y
RF-SH-00011188,DRH-STF-0037,2025-11-24,worked,MH-CRHT,08:00,17:00,Y,N
RF-SH-00011189,DRH-STF-0044,2025-11-21,worked,PAL-HOME,08:00,16:00,N,N
RF-SH-00011190,DRH-STF-0025,2025-11-26,worked,DENT-UC,07:00,17:00,N,N
RF-SH-00011191,DRH-STF-0039,2025-11-22,planned,MH-CRHT,07:00,20:00,N,N
RF-SH-00011192,DRH-STF-0034,2025-11-15,planned,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00011193,DRH-STF-0050,2025-11-07,worked,PAL-HOME,07:00,18:00,N,N
RF-SH-00011194,DRH-STF-0008,2025-11-11,planned,MH-CRHT,09:00,17:00,N,N
RF-SH-00011195,DRH-STF-0047,2025-11-07,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00011196,DRH-STF-0095,2025-11-14,planned,PAL-HOME,07:00,16:00,N,N
RF-SH-00011197,DRH-STF-0119,2025-11-27,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00011198,DRH-STF-0136,2025-11-12,worked,MH-ACCESS,09:00,17:00,N,N
RF-SH-00011199,DRH-STF-0120,2025-11-14,planned,MH-CRHT,08:00,17:00,N,N
RF-SH-00011200,DRH-STF-0134,2025-11-06,planned,MH-ACCESS,07:00,16:00,N,N
RF-SH-00011201,DRH-STF-0071,2025-11-24,planned,PAL-HOME,08:00,17:00,N,N
RF-SH-00011202,DRH-STF-0010,2025-11-22,worked,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00011203,DRH-STF-0026,2025-11-18,planned,PAL-HOME,09:00,17:00,N,N
RF-SH-00011204,DRH-STF-0073,2025-11-18,planned,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00011205,DRH-STF-0077,2025-11-25,planned,MH-ACCESS,08:00,20:00,N,N
RF-SH-00011206,DRH-STF-0042,2025-11-13,planned,DENT-UC,07:00,21:00,Y,N
