Organisation_Code,Sector,Number_Of_Beds,Effective_Snapshot_Date
RLN,General & Acute,814.733333,31/03/2014
RNL,General & Acute,582.233333,31/03/2014
RNN,General & Acute,0,31/03/2014
RR7,General & Acute,461,31/03/2014
RTD,General & Acute,1528.466667,31/03/2014
REM,General & Acute,706.044444,31/03/2014
REP,General & Acute,34.211111,31/03/2014
RET,General & Acute,160.077778,31/03/2014
RQ6,General & Acute,795.777778,31/03/2014
RVY,General & Acute,462.077778,31/03/2014
RW4,General & Acute,0,31/03/2014
RXL,General & Acute,813,31/03/2014
RXN,General & Acute,826.844444,31/03/2014
RXR,General & Acute,946.922222,31/03/2014
RBN,General & Acute,660.722222,31/03/2014
RBQ,General & Acute,152.155556,31/03/2014
RBS,General & Acute,194.377778,31/03/2014
RW6,General & Acute,1237.755556,31/03/2014
RWJ,General & Acute,699.333333,31/03/2014
RXV,General & Acute,0,31/03/2014
TAE,General & Acute,0,31/03/2014
RJX,General & Acute,0,31/03/2014
RW5,General & Acute,0,31/03/2014
RM3,General & Acute,698.833333,31/03/2014
RMC,General & Acute,604.688889,31/03/2014
RMP,General & Acute,450.933333,31/03/2014
RRF,General & Acute,461.377778,31/03/2014
RT2,General & Acute,110,31/03/2014
RW3,General & Acute,1113.622222,31/03/2014
RTR,General & Acute,1119.744444,31/03/2014
RVW,General & Acute,595.2,31/03/2014
RX3,General & Acute,0,31/03/2014
RXP,General & Acute,1033.822222,31/03/2014
RBV,General & Acute,169.233333,31/03/2014
RM2,General & Acute,807.888889,31/03/2014
REN,General & Acute,73.244444,31/03/2014
RJN,General & Acute,336.166667,31/03/2014
RJR,General & Acute,511.255556,31/03/2014
RTV,General & Acute,0,31/03/2014
RWW,General & Acute,565.444444,31/03/2014
RXA,General & Acute,0,31/03/2014
RWK,Mental Illness,665.655556,31/03/2014
RYJ,Mental Illness,0,31/03/2014
RYX,Mental Illness,0,31/03/2014
TAF,Mental Illness,178.588889,31/03/2014
RBL,General & Acute,787.6,31/03/2014
RBT,General & Acute,519,31/03/2014
RT3,Mental Illness,0,31/03/2014
RV3,Mental Illness,824.955556,31/03/2014
RV5,Mental Illness,791.855556,31/03/2014
RV8,Mental Illness,0,31/03/2014
RVL,Mental Illness,0,31/03/2014
RVR,Mental Illness,0,31/03/2014
RPY,Mental Illness,0,31/03/2014
RQM,Mental Illness,0,31/03/2014
RQX,Mental Illness,0,31/03/2014
RQY,Mental Illness,439.1,31/03/2014
RRP,Mental Illness,494.588889,31/03/2014
RRV,Mental Illness,11.866667,31/03/2014
RJZ,Mental Illness,0,31/03/2014
RKE,Mental Illness,12,31/03/2014
RKL,Mental Illness,746.366667,31/03/2014
RP4,Mental Illness,10,31/03/2014
RP6,Mental Illness,0,31/03/2014
RPG,Mental Illness,435.377778,31/03/2014
RF4,Mental Illness,0,31/03/2014
RFW,Mental Illness,0,31/03/2014
RJ1,Mental Illness,0,31/03/2014
RJ2,Mental Illness,0,31/03/2014
RJ6,Mental Illness,0,31/03/2014
RJ7,Mental Illness,0,31/03/2014
RAN,Mental Illness,0,31/03/2014
RAP,Mental Illness,0,31/03/2014
RAS,Mental Illness,0,31/03/2014
RAT,Mental Illness,263.5,31/03/2014
RAX,Mental Illness,0,31/03/2014
RC3,Mental Illness,0,31/03/2014
RHM,Mental Illness,0,31/03/2014
RHU,Mental Illness,0,31/03/2014
RN5,Mental Illness,0,31/03/2014
RW1,Mental Illness,462.8,31/03/2014
R1H,Mental Illness,0,31/03/2014
RAL,Mental Illness,6,31/03/2014
R1C,Mental Illness,105,31/03/2014
R1F,Mental Illness,57.466667,31/03/2014
RBD,Mental Illness,0,31/03/2014
RD3,Mental Illness,0,31/03/2014
RDY,Mental Illness,0,31/03/2014
RDZ,Mental Illness,0,31/03/2014
RD7,Mental Illness,0,31/03/2014
RHW,Mental Illness,0,31/03/2014
RNU,Mental Illness,422.511111,31/03/2014
RTH,Mental Illness,0,31/03/2014
RWX,Mental Illness,222.6,31/03/2014
RXQ,Mental Illness,0,31/03/2014
RTP,Mental Illness,0,31/03/2014
RX2,Mental Illness,582,31/03/2014
RXC,Mental Illness,0,31/03/2014
RXH,Mental Illness,0,31/03/2014
RXX,Mental Illness,262.266667,31/03/2014
RYR,Mental Illness,0,31/03/2014
RXY,Mental Illness,511.533333,31/03/2014
RA2,Mental Illness,0,31/03/2014
RDR,Mental Illness,0,31/03/2014
RDU,Mental Illness,0,31/03/2014
RPC,Mental Illness,0,31/03/2014
RTK,Mental Illness,0,31/03/2014
RK9,Mental Illness,0,31/03/2014
RWV,Mental Illness,291,31/03/2014
RN7,Mental Illness,0,31/03/2014
RPA,Mental Illness,0,31/03/2014
RVV,Mental Illness,0,31/03/2014
RWF,Mental Illness,0,31/03/2014
RVJ,Mental Illness,23.822222,31/03/2014
RA9,Mental Illness,0,31/03/2014
RBZ,Mental Illness,0,31/03/2014
REF,Mental Illness,0,31/03/2014
RH8,Mental Illness,0,31/03/2014
RJ8,Mental Illness,121.588889,31/03/2014
RVN,Mental Illness,536,31/03/2014
RA3,Mental Illness,0,31/03/2014
RA4,Mental Illness,0,31/03/2014
RA7,Mental Illness,0,31/03/2014
RBA,Mental Illness,0,31/03/2014
RH5,Mental Illness,150.655556,31/03/2014
RBB,Mental Illness,0,31/03/2014
RD1,Mental Illness,0,31/03/2014
RN3,Mental Illness,0,31/03/2014
RNZ,Mental Illness,0,31/03/2014
RTE,Mental Illness,0,31/03/2014
RTQ,Mental Illness,203.955556,31/03/2014
RJF,Mental Illness,0,31/03/2014
RL1,Mental Illness,0,31/03/2014
RLY,Mental Illness,172,31/03/2014
RRE,Mental Illness,317,31/03/2014
RXW,Mental Illness,0,31/03/2014
R1J,Mental Illness,0,31/03/2014
RWD,Mental Illness,0,31/03/2014
RWE,Mental Illness,0,31/03/2014
RY5,Mental Illness,0,31/03/2014
R1E,Mental Illness,0,31/03/2014
RJD,Mental Illness,0,31/03/2014
RJE,Mental Illness,0,31/03/2014
RWG,Mental Illness,0,31/03/2014
RWH,Mental Illness,0,31/03/2014
RWR,Mental Illness,438,31/03/2014
RY4,Mental Illness,0,31/03/2014
RP7,Mental Illness,229,31/03/2014
RT5,Mental Illness,401,31/03/2014
RC1,Mental Illness,0,31/03/2014
RC9,Mental Illness,0,31/03/2014
RD8,Mental Illness,0,31/03/2014
RNQ,Mental Illness,0,31/03/2014
RNS,Mental Illness,0,31/03/2014
RP1,Mental Illness,212,31/03/2014
RDD,Mental Illness,0,31/03/2014
RDE,Mental Illness,0,31/03/2014
RQ8,Mental Illness,0,31/03/2014
RQW,Mental Illness,0,31/03/2014
RRD,Mental Illness,368,31/03/2014
RWN,Mental Illness,650,31/03/2014
RMY,Mental Illness,479.055556,31/03/2014
RQQ,Mental Illness,0,31/03/2014
RT1,Mental Illness,265.955556,31/03/2014
RY3,Mental Illness,0,31/03/2014
RYV,Mental Illness,0,31/03/2014
RAJ,Mental Illness,0,31/03/2014
RGN,Mental Illness,0,31/03/2014
RGP,Mental Illness,0,31/03/2014
RGQ,Mental Illness,0,31/03/2014
RGR,Mental Illness,0,31/03/2014
RGT,Mental Illness,0,31/03/2014
RM1,Mental Illness,0,31/03/2014
RTG,Mental Illness,0,31/03/2014
RX1,Mental Illness,0,31/03/2014
RXM,Mental Illness,306,31/03/2014
RY8,Mental Illness,71.6,31/03/2014
RCX,Mental Illness,0,31/03/2014
RGM,Mental Illness,0,31/03/2014
RYK,Mental Illness,191,31/03/2014
RYW,Mental Illness,0,31/03/2014
TAJ,Mental Illness,158,31/03/2014
RFS,Mental Illness,0,31/03/2014
RHA,Mental Illness,993,31/03/2014
RK5,Mental Illness,0,31/03/2014
RQ3,Mental Illness,36,31/03/2014
RR1,Mental Illness,0,31/03/2014
RRJ,Mental Illness,0,31/03/2014
RRK,Mental Illness,0,31/03/2014
RXK,Mental Illness,0,31/03/2014
RXT,Mental Illness,747.511111,31/03/2014
RWP,Mental Illness,0,31/03/2014
RYG,Mental Illness,271,31/03/2014
RBK,Mental Illness,0,31/03/2014
RL4,Mental Illness,0,31/03/2014
RLU,Mental Illness,0,31/03/2014
RNA,Mental Illness,0,31/03/2014
TAD,Mental Illness,192.411111,31/03/2014
R1A,Mental Illness,129,31/03/2014
RJC,Mental Illness,0,31/03/2014
RKB,Mental Illness,0,31/03/2014
RLQ,Mental Illness,0,31/03/2014
RLT,Mental Illness,0,31/03/2014
RGD,Mental Illness,501.666667,31/03/2014
RR8,Mental Illness,0,31/03/2014
RWY,Mental Illness,0,31/03/2014
RXF,Mental Illness,0,31/03/2014
RXG,Mental Illness,469.066667,31/03/2014
RY6,Mental Illness,8,31/03/2014
RHQ,Mental Illness,0,31/03/2014
RP5,Mental Illness,0,31/03/2014
RXE,Mental Illness,264,31/03/2014
TAH,Mental Illness,238,31/03/2014
RAE,Mental Illness,0,31/03/2014
RCF,Mental Illness,0,31/03/2014
RJL,Mental Illness,0,31/03/2014
RV9,Mental Illness,215.377778,31/03/2014
RWA,Mental Illness,0,31/03/2014
RCU,Mental Illness,22.244444,31/03/2014
RFF,Mental Illness,0,31/03/2014
RFR,Mental Illness,0,31/03/2014
RTD,Mental Illness,0,31/03/2014
RTF,Mental Illness,45,31/03/2014
RTX,Mental Illness,0,31/03/2014
RX4,Mental Illness,745,31/03/2014
RCB,Mental Illness,0,31/03/2014
RCD,Mental Illness,0,31/03/2014
RW4,Mental Illness,405.644444,31/03/2014
RE9,Mental Illness,0,31/03/2014
RLN,Mental Illness,0,31/03/2014
RNL,Mental Illness,0,31/03/2014
RNN,Mental Illness,123.333333,31/03/2014
RR7,Mental Illness,40,31/03/2014
RBS,Mental Illness,7,31/03/2014
REM,Mental Illness,0,31/03/2014
REP,Mental Illness,0,31/03/2014
RET,Mental Illness,0,31/03/2014
RQ6,Mental Illness,0,31/03/2014
RVY,Mental Illness,0,31/03/2014
RW5,Mental Illness,500.755556,31/03/2014
RXL,Mental Illness,0,31/03/2014
RXN,Mental Illness,0,31/03/2014
RXR,Mental Illness,0,31/03/2014
RBN,Mental Illness,0,31/03/2014
RBQ,Mental Illness,0,31/03/2014
RKL,General & Acute,0,30/09/2014
RP4,General & Acute,332.652174,30/09/2014
RP6,General & Acute,8.347826,30/09/2014
RPG,General & Acute,0,30/09/2014
RPY,General & Acute,190.48913,30/09/2014
RQM,General & Acute,390.478261,30/09/2014
RJ6,General & Acute,433.097826,30/09/2014
RJ7,General & Acute,882.086957,30/09/2014
RJZ,General & Acute,1321.043478,30/09/2014
RKE,General & Acute,246,30/09/2014
RAX,General & Acute,345.076087,30/09/2014
RC3,General & Acute,438.532609,30/09/2014
RF4,General & Acute,938,30/09/2014
RFW,General & Acute,333.543478,30/09/2014
RJ1,General & Acute,985.804348,30/09/2014
RJ2,General & Acute,794.913043,30/09/2014
R1H,General & Acute,1766,30/09/2014
RAL,General & Acute,964.423913,30/09/2014
RAN,General & Acute,193.586957,30/09/2014
RAP,General & Acute,441,30/09/2014
RAS,General & Acute,412.815217,30/09/2014
RAT,General & Acute,180.315217,30/09/2014
RDY,General & Acute,0,30/09/2014
RDZ,General & Acute,574.554348,30/09/2014
RHM,General & Acute,1077.173913,30/09/2014
RHU,General & Acute,952.413043,30/09/2014
RN5,General & Acute,858.119565,30/09/2014
RW1,General & Acute,58.108696,30/09/2014
RWX,General & Acute,46,30/09/2014
RXQ,General & Acute,682.5,30/09/2014
R1C,General & Acute,53.880435,30/09/2014
R1F,General & Acute,250.684783,30/09/2014
RBD,General & Acute,289.51087,30/09/2014
RD3,General & Acute,465.51087,30/09/2014
RXX,General & Acute,0,30/09/2014
RYR,General & Acute,838.804348,30/09/2014
RD7,General & Acute,625.369565,30/09/2014
RHW,General & Acute,616,30/09/2014
RNU,General & Acute,117.25,30/09/2014
RTH,General & Acute,1315.434783,30/09/2014
RPC,General & Acute,52.76087,30/09/2014
RTK,General & Acute,503.23913,30/09/2014
RTP,General & Acute,563,30/09/2014
RX2,General & Acute,0,30/09/2014
RXC,General & Acute,714.380435,30/09/2014
RXH,General & Acute,776.391304,30/09/2014
RVV,General & Acute,969,30/09/2014
RWF,General & Acute,659.891304,30/09/2014
RXY,General & Acute,8,30/09/2014
RA2,General & Acute,456,30/09/2014
RDR,General & Acute,105.086957,30/09/2014
RDU,General & Acute,588.858696,30/09/2014
RH8,General & Acute,753.391304,30/09/2014
RJ8,General & Acute,0,30/09/2014
RK9,General & Acute,877.467391,30/09/2014
RWV,General & Acute,0,30/09/2014
RN7,General & Acute,491,30/09/2014
RPA,General & Acute,514.347826,30/09/2014
RBA,General & Acute,606.315217,30/09/2014
RH5,General & Acute,241.586957,30/09/2014
RVJ,General & Acute,841.869565,30/09/2014
RA9,General & Acute,419,30/09/2014
RBZ,General & Acute,302.847826,30/09/2014
REF,General & Acute,697.717391,30/09/2014
RTE,General & Acute,912.032609,30/09/2014
RTQ,General & Acute,0,30/09/2014
RVN,General & Acute,0,30/09/2014
RA3,General & Acute,238.152174,30/09/2014
RA4,General & Acute,348.304348,30/09/2014
RA7,General & Acute,729.836957,30/09/2014
RXW,General & Acute,706.391304,30/09/2014
R1J,General & Acute,48.836957,30/09/2014
RBB,General & Acute,15.217391,30/09/2014
RD1,General & Acute,602.891304,30/09/2014
RN3,General & Acute,541.98913,30/09/2014
RNZ,General & Acute,450.23913,30/09/2014
RJD,General & Acute,336,30/09/2014
RJE,General & Acute,1049,30/09/2014
RJF,General & Acute,451.913043,30/09/2014
RL1,General & Acute,185.847826,30/09/2014
RLY,General & Acute,0,30/09/2014
RRE,General & Acute,0,30/09/2014
RP7,General & Acute,0,30/09/2014
RT5,General & Acute,0,30/09/2014
RWD,General & Acute,1141.326087,30/09/2014
RWE,General & Acute,1497.282609,30/09/2014
RY5,General & Acute,60,30/09/2014
R1E,General & Acute,290.782609,30/09/2014
RNS,General & Acute,665.73913,30/09/2014
RP1,General & Acute,124,30/09/2014
RWG,General & Acute,690.108696,30/09/2014
RWH,General & Acute,650.5,30/09/2014
RWR,General & Acute,0,30/09/2014
RY4,General & Acute,207.402174,30/09/2014
RRD,General & Acute,0,30/09/2014
RWN,General & Acute,74.130435,30/09/2014
RC1,General & Acute,350,30/09/2014
RC9,General & Acute,543.336957,30/09/2014
RD8,General & Acute,404,30/09/2014
RNQ,General & Acute,491.597826,30/09/2014
RYV,General & Acute,103.456522,30/09/2014
RAJ,General & Acute,597.945652,30/09/2014
RDD,General & Acute,629,30/09/2014
RDE,General & Acute,597.695652,30/09/2014
RQ8,General & Acute,497,30/09/2014
RQW,General & Acute,451,30/09/2014
RGT,General & Acute,882.597826,30/09/2014
RM1,General & Acute,967.130435,30/09/2014
RMY,General & Acute,0,30/09/2014
RQQ,General & Acute,216.771739,30/09/2014
RT1,General & Acute,0,30/09/2014
RY3,General & Acute,220.608696,30/09/2014
RCX,General & Acute,406.75,30/09/2014
RGM,General & Acute,237.706522,30/09/2014
RGN,General & Acute,561.782609,30/09/2014
RGP,General & Acute,383.706522,30/09/2014
RGQ,General & Acute,548.76087,30/09/2014
RGR,General & Acute,436.978261,30/09/2014
RHA,General & Acute,84,30/09/2014
RK5,General & Acute,674.684783,30/09/2014
RTG,General & Acute,1017.576087,30/09/2014
RX1,General & Acute,1516.358696,30/09/2014
RXM,General & Acute,0,30/09/2014
RY8,General & Acute,47.413043,30/09/2014
RXK,General & Acute,769.673913,30/09/2014
RXT,General & Acute,0,30/09/2014
RYK,General & Acute,0,30/09/2014
RYW,General & Acute,263.597826,30/09/2014
TAJ,General & Acute,0,30/09/2014
RFS,General & Acute,496,30/09/2014
RLU,General & Acute,32.217391,30/09/2014
RNA,General & Acute,721.869565,30/09/2014
RQ3,General & Acute,212.717391,30/09/2014
RR1,General & Acute,1147.23913,30/09/2014
RRJ,General & Acute,111.48913,30/09/2014
RRK,General & Acute,1057.380435,30/09/2014
RLQ,General & Acute,222,30/09/2014
RLT,General & Acute,292.271739,30/09/2014
RWP,General & Acute,764.641304,30/09/2014
RYG,General & Acute,0,30/09/2014
RBK,General & Acute,478.054348,30/09/2014
RL4,General & Acute,781.902174,30/09/2014
RXG,General & Acute,76,30/09/2014
RY6,General & Acute,58.130435,30/09/2014
TAD,General & Acute,0,30/09/2014
R1A,General & Acute,83,30/09/2014
RJC,General & Acute,473.195652,30/09/2014
RKB,General & Acute,1072.717391,30/09/2014
RAE,General & Acute,670.391304,30/09/2014
RCF,General & Acute,332,30/09/2014
RGD,General & Acute,0,30/09/2014
RR8,General & Acute,1650.782609,30/09/2014
RWY,General & Acute,694.076087,30/09/2014
RXF,General & Acute,971.836957,30/09/2014
RFF,General & Acute,380.267391,30/09/2014
RFR,General & Acute,443.152174,30/09/2014
RHQ,General & Acute,1951.23913,30/09/2014
RP5,General & Acute,871,30/09/2014
RXE,General & Acute,72,30/09/2014
TAH,General & Acute,0,30/09/2014
RCB,General & Acute,956,30/09/2014
RCD,General & Acute,301.228261,30/09/2014
RJL,General & Acute,754.706522,30/09/2014
RV9,General & Acute,0,30/09/2014
RWA,General & Acute,996.565217,30/09/2014
RCU,General & Acute,124.73913,30/09/2014
RNN,General & Acute,0,30/09/2014
RR7,General & Acute,440,30/09/2014
RTD,General & Acute,1480.445652,30/09/2014
RTF,General & Acute,970.141304,30/09/2014
RTX,General & Acute,703.478261,30/09/2014
RX4,General & Acute,53,30/09/2014
RQ6,General & Acute,768,30/09/2014
RVY,General & Acute,440.032609,30/09/2014
RW4,General & Acute,0,30/09/2014
RE9,General & Acute,341,30/09/2014
RLN,General & Acute,784.25,30/09/2014
RNL,General & Acute,572.695652,30/09/2014
RBN,General & Acute,660.434783,30/09/2014
RBQ,General & Acute,154.130435,30/09/2014
RBS,General & Acute,191.141304,30/09/2014
REM,General & Acute,668.119565,30/09/2014
REP,General & Acute,34.586957,30/09/2014
RET,General & Acute,159.108696,30/09/2014
TAE,General & Acute,0,30/09/2014
RJX,General & Acute,0,30/09/2014
RW5,General & Acute,0,30/09/2014
RXL,General & Acute,776.717391,30/09/2014
RXN,General & Acute,822.652174,30/09/2014
RXR,General & Acute,863.293478,30/09/2014
RRF,General & Acute,462.293478,30/09/2014
RT2,General & Acute,106,30/09/2014
RW3,General & Acute,1114.282609,30/09/2014
RW6,General & Acute,1169.391304,30/09/2014
RWJ,General & Acute,673.641304,30/09/2014
RXV,General & Acute,0,30/09/2014
RXP,General & Acute,1105.304348,30/09/2014
RBV,General & Acute,172,30/09/2014
RM2,General & Acute,794,30/09/2014
RM3,General & Acute,693.543478,30/09/2014
RMC,General & Acute,580,30/09/2014
RMP,General & Acute,446.402174,30/09/2014
RTV,General & Acute,0,30/09/2014
RWW,General & Acute,530.586957,30/09/2014
RXA,General & Acute,0,30/09/2014
RTR,General & Acute,1078.173913,30/09/2014
RVW,General & Acute,581.869565,30/09/2014
RX3,General & Acute,0,30/09/2014
TAF,Mental Illness,175.521739,30/09/2014
RBL,General & Acute,718.195652,30/09/2014
RBT,General & Acute,514,30/09/2014
REN,General & Acute,73,30/09/2014
RJN,General & Acute,336,30/09/2014
RJR,General & Acute,511,30/09/2014
RV5,Mental Illness,795,30/09/2014
RV8,Mental Illness,0,30/09/2014
RVR,Mental Illness,0,30/09/2014
RWK,Mental Illness,693.456522,30/09/2014
RYJ,Mental Illness,0,30/09/2014
RYX,Mental Illness,0,30/09/2014
RQX,Mental Illness,0,30/09/2014
RQY,Mental Illness,405.108696,30/09/2014
RRP,Mental Illness,493.108696,30/09/2014
RRV,Mental Illness,12,30/09/2014
RT3,Mental Illness,0,30/09/2014
RV3,Mental Illness,838.467391,30/09/2014
RKL,Mental Illness,746.51087,30/09/2014
RP4,Mental Illness,10,30/09/2014
RP6,Mental Illness,0,30/09/2014
RPG,Mental Illness,425.880435,30/09/2014
RPY,Mental Illness,0,30/09/2014
RQM,Mental Illness,0,30/09/2014
RJ1,Mental Illness,0,30/09/2014
RJ2,Mental Illness,0,30/09/2014
RJ6,Mental Illness,0,30/09/2014
RJ7,Mental Illness,0,30/09/2014
RJZ,Mental Illness,0,30/09/2014
RKE,Mental Illness,12,30/09/2014
RAS,Mental Illness,0,30/09/2014
RAT,Mental Illness,210,30/09/2014
RAX,Mental Illness,0,30/09/2014
RC3,Mental Illness,0,30/09/2014
RF4,Mental Illness,0,30/09/2014
RFW,Mental Illness,0,30/09/2014
RN5,Mental Illness,0,30/09/2014
RW1,Mental Illness,458.228261,30/09/2014
R1H,Mental Illness,0,30/09/2014
RAL,Mental Illness,6,30/09/2014
RAN,Mental Illness,0,30/09/2014
RAP,Mental Illness,0,30/09/2014
RBD,Mental Illness,0,30/09/2014
RD3,Mental Illness,0,30/09/2014
RDY,Mental Illness,0,30/09/2014
RDZ,Mental Illness,0,30/09/2014
RHM,Mental Illness,0,30/09/2014
RHU,Mental Illness,0,30/09/2014
RNU,Mental Illness,404.032609,30/09/2014
RTH,Mental Illness,0,30/09/2014
RWX,Mental Illness,150.956522,30/09/2014
RXQ,Mental Illness,0,30/09/2014
R1C,Mental Illness,104,30/09/2014
R1F,Mental Illness,57.630435,30/09/2014
RXC,Mental Illness,0,30/09/2014
RXH,Mental Illness,0,30/09/2014
RXX,Mental Illness,258.043478,30/09/2014
RYR,Mental Illness,0,30/09/2014
RD7,Mental Illness,0,30/09/2014
RHW,Mental Illness,0,30/09/2014
RDR,Mental Illness,0,30/09/2014
RDU,Mental Illness,0,30/09/2014
RPC,Mental Illness,0,30/09/2014
RTK,Mental Illness,0,30/09/2014
RTP,Mental Illness,0,30/09/2014
RX2,Mental Illness,580,30/09/2014
RN7,Mental Illness,0,30/09/2014
RPA,Mental Illness,0,30/09/2014
RVV,Mental Illness,0,30/09/2014
RWF,Mental Illness,0,30/09/2014
RXY,Mental Illness,523.336957,30/09/2014
RA2,Mental Illness,0,30/09/2014
RBZ,Mental Illness,0,30/09/2014
REF,Mental Illness,0,30/09/2014
RH8,Mental Illness,0,30/09/2014
RJ8,Mental Illness,89.804348,30/09/2014
RK9,Mental Illness,0,30/09/2014
RWV,Mental Illness,292.163043,30/09/2014
RA4,Mental Illness,0,30/09/2014
RA7,Mental Illness,0,30/09/2014
RBA,Mental Illness,0,30/09/2014
RH5,Mental Illness,139.619565,30/09/2014
RVJ,Mental Illness,20,30/09/2014
RA9,Mental Illness,0,30/09/2014
RN3,Mental Illness,0,30/09/2014
RNZ,Mental Illness,0,30/09/2014
RTE,Mental Illness,0,30/09/2014
RTQ,Mental Illness,204.043478,30/09/2014
RVN,Mental Illness,536,30/09/2014
RA3,Mental Illness,0,30/09/2014
RLY,Mental Illness,173,30/09/2014
RRE,Mental Illness,318.380435,30/09/2014
RXW,Mental Illness,0,30/09/2014
R1J,Mental Illness,0,30/09/2014
RBB,Mental Illness,0,30/09/2014
RD1,Mental Illness,0,30/09/2014
RY5,Mental Illness,0,30/09/2014
R1E,Mental Illness,0,30/09/2014
RJD,Mental Illness,0,30/09/2014
RJE,Mental Illness,0,30/09/2014
RJF,Mental Illness,0,30/09/2014
RL1,Mental Illness,0,30/09/2014
RWR,Mental Illness,486.304348,30/09/2014
RY4,Mental Illness,0,30/09/2014
RP7,Mental Illness,219.315217,30/09/2014
RT5,Mental Illness,394.336957,30/09/2014
RWD,Mental Illness,0,30/09/2014
RWE,Mental Illness,0,30/09/2014
RD8,Mental Illness,0,30/09/2014
RNQ,Mental Illness,0,30/09/2014
RNS,Mental Illness,0,30/09/2014
RP1,Mental Illness,212,30/09/2014
RWG,Mental Illness,0,30/09/2014
RWH,Mental Illness,0,30/09/2014
RQ8,Mental Illness,0,30/09/2014
RQW,Mental Illness,0,30/09/2014
RRD,Mental Illness,355.858696,30/09/2014
RWN,Mental Illness,616.347826,30/09/2014
RC1,Mental Illness,0,30/09/2014
RC9,Mental Illness,0,30/09/2014
RT1,Mental Illness,247.032609,30/09/2014
RY3,Mental Illness,0,30/09/2014
RYV,Mental Illness,0,30/09/2014
RAJ,Mental Illness,0,30/09/2014
